id,itemName,stackSize
2eedbb45-f4e5-4520-804d-076467597bdf,black_stained_glass,64
6dc32a2d-92a6-4898-a3ba-a30454ea949c,white_stained_glass,64
7d6cbcd3-5199-467c-a49f-b7d6ef08a7e0,brown_stained_glass,64
dd71f7c1-b1cc-4c3d-97aa-e0f9d08d226a,green_stained_glass,64
b1c8aeee-eae6-47b8-88f9-ce92cebcf1d0,purple_stained_glass,64
cb473921-494c-4146-b6ee-ace888e690ea,yellow_stained_glass,64
fe29b0d6-27a5-4bf8-8693-0520ea151530,orange_stained_glass,64
74fcf79a-eae5-4dd2-866a-ac6cf8bd0e9d,magenta_stained_glass,64
01a961f8-54be-4e3e-ac94-1150b504d981,red_stained_glass_pane,64
0a30311e-016b-4810-9d0f-1c6cfc4e08ff,cyan_stained_glass_pane,64
0d3b5dd1-367a-4d78-bc1b-0084046712b1,blue_stained_glass_pane,64
5608aeb5-b336-4fb2-b041-2c0fa222afd7,pink_stained_glass_pane,64
65fdac1c-c445-4501-83b2-f19d42407975,lime_stained_glass_pane,64
69fb2ab6-4293-420a-9301-4969773411d1,gray_stained_glass_pane,64
668ebfd6-ce86-472e-93be-0365399c4e4f,lapis_block,64
13a25dad-44f7-4b85-b734-da1ae8b9fd40,cobweb,64
22b5f88a-a4de-4a42-a3df-207b968fa0ae,short_grass,64
75b4d406-7781-477b-a42e-f60b7fb0dc1e,fern,64
371b5c08-15f0-4684-a1c1-05fb2d07a7d1,large_fern,64
ba7bce76-69ca-4f66-96d0-1de6183116ae,bush,64
30b7be5c-fd65-49bc-a47a-d53a0c82563e,rose_bush,64
99098063-4fbf-4a34-92dc-c73f3dfa02d4,dead_bush,64
a9b8f0f0-cdef-4675-8a9c-4c0b92567dc7,firefly_bush,64
c99dc0d8-7806-4e7a-8ace-c5941a0917da,azalea,64
0ad2c92f-29e6-42a5-8871-1ea3682814f4,flowering_azalea,64
dd8c5036-d258-4078-ae0a-f056a9a91561,short_dry_grass,64
68462b1f-0deb-450d-9e39-0672199d3bc0,tall_dry_grass,64
640c1742-37ab-4e79-8098-8391c4327cf1,seagrass,64
435f9262-6352-4908-bbc0-08190b7a7043,sea_pickle,64
1cec2219-221d-424c-9b58-62df152f3402,white_wool,64
77d09c3a-c245-4f73-97fb-29ef52c7288b,orange_wool,64
c4ffab3f-11e7-421b-b9e7-74b400d12fd1,magenta_wool,64
5fc630ec-e09e-4885-8100-244bcd803890,light_blue_wool,64
90d28f49-53cc-4d8d-b467-28d72dae5f29,yellow_wool,64
f63859b3-a681-4510-9b4f-e2527248f1e7,lime_wool,64
bccd1c2d-7980-4047-9453-1be721b25a73,pink_wool,64
fe6869cf-0a16-4d6b-a76d-407be03b6be8,gray_wool,64
1f0c6eba-256b-4e65-8c78-085941cdd6b0,light_gray_wool,64
86462a17-c241-4f18-a06a-63140828237d,cyan_wool,64
414b1857-8c84-45e2-a29e-c395609a5d00,purple_wool,64
cd3e4f78-d7ce-4141-bc3d-2ef704d2c8a2,blue_wool,64
db0886f7-a628-44e2-81bb-45c0ad4a6077,brown_wool,64
5c4e0cc0-86ac-4fc1-8745-c7ca4ebf8252,green_wool,64
5e05ca4a-753f-4584-a339-73c2e0ce4b23,red_wool,64
bbbbc2a1-44c6-4549-baf3-d81505f661b1,black_wool,64
29cc83d7-28aa-4262-8399-1d24f7057bb5,dandelion,64
49755c22-9e30-49be-a036-41a14eee8527,open_eyeblossom,64
2b60382e-12b1-4aec-a53f-1d463040c2ea,closed_eyeblossom,64
03c749b4-e469-4355-8b92-8c6b347abed4,poppy,64
e6b73d25-9279-4773-be80-dab36e6ea837,blue_orchid,64
bd335fd0-9e57-40e8-aeaa-c2852bb616be,allium,64
47c18cde-df26-42b0-a511-41f7ff4d7687,azure_bluet,64
be0c4060-d143-487c-9888-753d5ac3d9eb,red_tulip,64
fb0bbd21-413c-432e-8513-c104ce6ec198,orange_tulip,64
35a8b4fe-e391-400b-b08c-a99b6487af14,white_tulip,64
eab15677-fb06-4833-bb1d-04a9dd2461cb,pink_tulip,64
602f7b63-71e5-4fc4-80e0-9284e82321a6,oxeye_daisy,64
c349bb7b-cb53-4d85-b1ed-7063e2be5ad9,cornflower,64
9ddebd1c-b450-418e-9e5f-4e4f4f218f7c,lily_of_the_valley,64
f9b56823-2224-4c9c-9249-69b430abee90,wither_rose,64
26d5abb9-becf-4fbe-97f5-a4def9afeb45,torchflower,64
924d9f7c-6d1f-4e00-8345-ce31f63d1821,torchflower_seeds,64
eede67c7-543e-4aaa-8e57-d95b62604214,pitcher_plant,64
8af4d0b1-22bd-491b-9ec8-f9a1baaae8b4,spore_blossom,64
28f0a992-16c6-400e-b13c-13a6186ee1cf,brown_mushroom,64
27dd9772-9069-4940-9c59-15d2723194ef,brown_mushroom_block,64
a235a8c4-4675-4f41-ae22-9eec2a9eae7d,red_mushroom,64
dde4eddf-bf53-4f80-bd01-f56ac1203a6f,red_mushroom_block,64
8532261c-695d-49de-a630-da958063bad2,crimson_fungus,64
530b0fc4-2378-49a1-9c2d-23273eac3a88,warped_fungus,64
777bb0ee-db45-4458-9e21-31bca37372b0,warped_fungus_on_a_stick,1
7a66db21-616a-4f44-b194-16c5cac0f99a,crimson_roots,64
e8ef0417-1dd0-4433-9156-fc54c9426de4,warped_roots,64
08606d57-b0d7-4e5e-bac3-a333819943f0,nether_sprouts,64
fde250c2-cb6f-4de8-8f48-a1497167f1f5,weeping_vines,64
33d96857-4700-4291-8649-f2fd3b0ead96,twisting_vines,64
6bf31037-7115-448d-b193-801e1d899625,sugar_cane,64
5009a6e0-1a0a-4716-b9ab-77ade87088d2,kelp,64
58188007-e068-44da-aec6-90d8ca14ba09,dried_kelp,64
3747a23a-4efa-49de-8285-af364fbe216b,dried_kelp_block,64
ade263dc-ba2c-4286-9952-df6ade895b48,pink_petals,64
c10abe94-ae7c-4fc7-955b-f9ea97a411c9,wildflowers,64
e2bee54d-5a9f-487e-b9bd-fe636a326578,leaf_litter,64
623563d8-c447-43d6-b9d5-7c706c90c778,moss_carpet,64
9cc0018f-9df9-4256-8483-1dc0787cf21b,pale_moss_carpet,64
d0ded487-8c26-47a9-878d-c104f4b938c7,moss_block,64
b169d632-f834-4f8c-9808-0854a0dc4aa6,pale_moss_block,64
21cc24f8-1b32-44a2-be08-ceaefcc75ce6,pale_hanging_moss,64
1858be59-5558-4140-a759-8bdcd36a37fd,hanging_roots,64
d52ec3f9-5d95-4b34-956b-096896afa6ae,big_dripleaf,64
90ab842c-3d61-4076-be9a-2082fe334d2e,small_dripleaf,64
d8b86af6-7441-4b88-8578-ab47bc373fd9,bamboo,64
731c4428-ae6f-4ffb-a901-e5a993c3f6f9,bamboo_slab,64
89623a07-4335-42f3-a7dc-f3f3ae9b79e7,bamboo_raft,1
904378e9-5e7a-41e2-883d-98e661c96d32,bamboo_door,64
f8c47a56-32da-42ea-a0f9-35433ba1736e,bamboo_sign,16
86a3bdba-fc9d-4fd9-bd3d-f4a9af47b070,bamboo_fence,64
c563a459-b982-4769-a35d-c79bd86df52a,bamboo_shelf,64
7f77b015-f5f3-43cb-bb31-7b5a1d70aac3,bamboo_button,64
58f87b72-e4bb-42bd-a9b7-f4b3552f677b,bamboo_trapdoor,64
0f75ecf2-469e-4900-af44-e3455ca7d799,bamboo_fence_gate,64
5618d1f0-202e-4cd7-8b4b-71881ec33f68,bamboo_chest_raft,1
c7d3fa26-5334-47e6-848e-6624b34033b6,bamboo_hanging_sign,16
2ab3c446-e24f-4cbc-a191-f9ace6389d24,bamboo_pressure_plate,64
072d9500-254d-4275-9298-0cf7f6e0c73c,oak_slab,64
b74f104a-40a7-45cf-ae64-f1936c13bf4f,pale_oak_slab,64
d572cf70-fb13-4939-87fc-4234b7dc1a34,dark_oak_slab,64
c401c385-1b2e-4bb8-9535-0348de8464f7,spruce_slab,64
4fc139fd-d72e-451d-8aba-1f1e7c373037,birch_slab,64
813d6f6b-2446-4c92-ad6e-652f6c44ddad,jungle_slab,64
e9e98e8c-b7fd-476a-8349-b2a64cbedf8e,acacia_slab,64
6a029376-f33a-4daa-bf22-0954b7941f6b,cherry_slab,64
9a89ea69-27d9-42c6-a86b-97a76f27c04e,mangrove_slab,64
1b15e9fb-ff26-4b33-a4c4-6d1fbe63bbe6,crimson_slab,64
6a6f5f76-6918-4b23-9fd5-3108225a050e,warped_slab,64
290ca4fe-bbbe-4711-9a1b-903e9646f678,blackstone_slab,64
6c03ed0d-0430-4c3b-83d7-5ceee3b5c026,smooth_stone_slab,64
67d205f3-f2f6-4786-91bd-3e6ffa00fb19,polished_blackstone_slab,64
5f08ed47-61a8-4d6c-9cda-b7aaffb9118f,brick_slab,64
10251e3d-161c-4678-b651-3b98c88b776d,stone_brick_slab,64
a8c0f983-a127-4de0-baac-2520fc9eb6ed,resin_brick_slab,64
3d81b1f6-0d01-4b71-8cf5-537fa1e3ac02,nether_brick_slab,64
95cbf768-cbb0-4332-a2bc-d392aa4dce89,nether_brick_slab,64
1e895454-4dab-4819-b80a-f1f55ac52644,end_stone_brick_slab,64
6d22c1bd-b8fe-44a1-b966-93f7748bf9cb,prismarine_brick_slab,64
e0387a11-605f-42da-8eb8-cdd898c33bc8,red_nether_brick_slab,64
189287f4-e19e-48ea-896c-d8b29f7af65b,mossy_stone_brick_slab,64
3ae514cf-49f6-4828-a015-8bf46c1bfff2,polished_blackstone_brick_slab,64
5c54ba5c-803d-4a65-8c1e-ae82fc99ae02,quartz_slab,64
847612c1-c40b-4e1b-bc8b-dd519f7fb186,smooth_quartz_slab,64
6cecb350-7d2c-4efa-a78d-d4e44afd43ac,purpur_slab,64
7ed6b70a-76d9-45fe-87f8-2a994b3eb320,prismarine_slab,64
0e782001-c598-4d69-95e0-988727dcbf25,dark_prismarine_slab,64
3362fdf1-32ec-4e9d-adf3-d228ef6cff47,smooth_quartz,64
033a1cdf-f26a-4a72-8867-aaf57e0eb455,smooth_quartz_stairs,64
d3aaf7e5-a663-4845-bb5f-a7b2b5a932df,bricks,64
47706982-d93e-4b20-a8bb-4f068c93c006,resin_bricks,64
4ac5b3d3-81b6-4d72-ae12-e810305bd45a,nether_bricks,64
6085baca-7aab-40fe-9390-7b42fdd96640,quartz_bricks,64
a6279773-479d-4c55-8bb9-3dd96b884017,end_stone_bricks,64
16bb66f0-53ef-4de7-a37a-5f3b0c77e9b3,red_nether_bricks,64
5381510f-7d8a-4ab5-9dc5-31b225c11ed4,prismarine_bricks,64
ef350246-69ce-4c96-bc10-2a399a0195bc,mossy_stone_bricks,64
d50433a1-5a1d-43ea-90fe-a215c314cdb7,cracked_stone_bricks,64
6d39069f-bd9e-4e63-a113-de62ec22be90,chiseled_resin_bricks,64
ea67c5e3-6843-43ca-90e8-f4975aee391a,chiseled_stone_bricks,64
fa9287d3-301a-402d-a84f-3060569409b5,cracked_nether_bricks,64
2813a2eb-7d92-4a9d-aa76-68da51352ff1,chiseled_nether_bricks,64
70143c64-417d-4b29-8fd4-dd91a612cb40,cracked_deepslate_bricks,64
cfe9ac6c-83d3-4715-a647-227720175eba,polished_blackstone_bricks,64
9d696d87-b54f-4e1b-90e8-c3673ae4d89b,cracked_polished_blackstone_bricks,64
264d7553-38bb-4ceb-8755-bf01eb26570b,acacia_shelf,64
d763413f-2ccc-4078-9d4f-523b2fe321d5,birch_shelf,64
068073cc-94ac-42d7-be3c-7ded1f55c732,cherry_shelf,64
73cea653-1126-4893-ab50-7ed408a1c972,crimson_shelf,64
eb40db48-85d7-4a71-887f-f52407f6bcec,dark_oak_shelf,64
225319c5-c45e-4cc0-85da-d9e0b75bad5b,jungle_shelf,64
7e204dfd-9ed3-4da7-b5c6-8e38f968b0c9,mangrove_shelf,64
82cb6b74-f864-4447-b93e-5df717e9a4e1,oak_shelf,64
722b5300-86d4-4b7c-a796-7273ec5b860f,pale_oak_shelf,64
b0148447-13c5-4268-b897-75e261e2f14f,spruce_shelf,64
7e04a781-248b-4976-a0d5-b377c04f2f64,warped_shelf,64
52910014-1502-42d3-9f98-adac3cef967f,bookshelf,64
bad7dd11-90ce-4e5e-82db-9b52842dba1b,chiseled_bookshelf,64
2f6deb4b-a157-4bcb-b176-8701936ecc62,decorated_pot,64
456e6f8e-5881-41e6-8577-5c9970187731,obsidian,64
4a1f50ee-6b13-4755-9e5e-ffec8bab96f0,crying_obsidian,64
e341bf0f-e718-4479-9fd5-b2739ecb9d15,torch,64
c6208426-7dac-430d-b002-43fec37e13eb,soul_torch,64
6f872330-66f7-4455-a609-d7c26ac197f7,copper_torch,64
2e45961b-9047-43da-b284-ea43f4b5a919,redstone_torch,64
bcc1c871-0ea9-4f2e-9d4f-fd14c774d67f,end_rod,64
838d2592-9684-4d55-b52d-d81d74fb9e9e,chorus_flower,64
ad8c6e03-9142-4bc0-8d93-82136496bd98,purpur_block,64
99e0fd6f-3770-4ee4-8ed5-000e8f836871,purpur_pillar,64
9dea9f08-7811-4237-818e-6f72fd301b75,spawner,64
71025f06-b647-40a9-a0f9-df93c9e4685d,creaking_heart,64
ab8b0869-715f-413e-ae62-859c263e846b,chest,64
e556e166-b282-464a-914b-1152adcf36ba,ender_chest,64
d7c514cb-24d7-435e-9a0d-e42e3b91007e,copper_chest,64
7287e204-02fc-4ab4-8433-0f96d3491d5b,trapped_chest,64
a0cf62de-8d92-47df-a70f-72e6b5a45311,chest_minecart,1
e3d16993-6e4f-4a30-b55f-b586e4d00f16,oak_chest_boat,1
94cf7f2f-c563-4ba1-9821-6cf8f1e60b0c,iron_chestplate,1
bf12d316-dca2-4e27-8f45-ab28802670a6,birch_chest_boat,1
2dc87d4c-548e-4eea-bae2-30afe70700ba,acacia_chest_boat,1
4634027b-c2a5-4d2c-900f-c231dfcc3a3a,jungle_chest_boat,1
61f0c538-1068-412c-88d6-9b914236f42c,copper_chestplate,1
d218546a-17c5-481a-bd96-3b11265291a2,spruce_chest_boat,1
ee747e8c-2c47-41d4-93a0-ea6fd9d2aa45,golden_chestplate,1
fd69611f-ca41-4fcc-8f02-949813ee2e5e,cherry_chest_boat,1
00413da5-710c-4da3-be7f-205551407a26,leather_chestplate,1
32cd44b6-77b3-4717-b708-2c11eaf95ff8,diamond_chestplate,1
d17eed54-9837-4e6c-b527-380902f77ece,waxed_copper_chest,64
62fdb7c2-cf80-437a-abb9-5fd6f84bcb27,pale_oak_chest_boat,1
6e9002b2-ed68-4803-9bbe-1a0ba9b95f41,mangrove_chest_boat,1
8e1c3142-3783-41da-aea4-f1ef4a3f8797,dark_oak_chest_boat,1
1fb93697-d471-4ab8-85e8-f821b7f556df,netherite_chestplate,1
bb31bcf6-fee6-461c-aa05-5cbc399c8c0e,chainmail_chestplate,1
3ba32aff-41d6-4345-b4ce-93be40950582,crafting_table,64
2db7707b-915b-407a-980d-6cb33e51d39c,furnace,64
b70f15f8-781c-44a8-9557-a621b050a9b7,blast_furnace,64
0221a001-8649-40be-8078-5c0af7863c83,furnace_minecart,1
fdc75321-7d28-4f62-b311-cb7740e19ae2,ladder,64
2965861a-e1ef-44da-8000-473e92201120,snow,64
ed9d4d8d-38b2-4e04-8dbf-df87b5ebe89b,snowball,16
2b9602fe-4fc6-42c3-bf56-b03fb8af456c,snow_block,64
38d3489d-229f-4dd5-ae82-5dc2456a1a55,powder_snow_bucket,1
8e4fd702-c148-44cf-be4c-cc876ef192d0,ice,64
ba6f8a5f-86d1-408d-8899-cde751acec22,blue_ice,64
6a1f931f-d69a-4e07-b4ed-d8d82d7a0fbe,packed_ice,64
889896be-8881-456a-9307-2d5292fe0452,melon_slice,64
25d785bc-3b9e-4e83-893c-ae5cf17810b4,music_disc_precipice,1
c053613e-e770-4c5b-9aad-c0504b97e71b,glistering_melon_slice,64
80ad2702-a782-4cf5-9c44-5f9a9d21a3d4,cactus,64
b2792e06-d19b-4d1c-bfc6-8d64e220703d,cactus_flower,64
a876a024-e828-4148-a26a-8a859d822f12,clay,64
5e511a0b-419b-4aaa-9b29-9316150590a0,clay_ball,64
b028a1b6-b3da-4f97-b541-7507575f4d28,jukebox,64
5035c8a8-5769-4e06-8e86-554f4c816ff1,oak_fence,64
5de44575-5855-468c-b9fc-3ca02c544cf1,oak_fence_gate,64
7a4cd949-83f0-41c0-b16f-078ff16a4056,pale_oak_fence,64
7b930702-891d-480d-91c8-89527f6467e7,dark_oak_fence,64
862128c2-4e1f-41f7-98ee-18b1ee9d04bc,dark_oak_fence_gate,64
c66fbeb6-ce6f-4146-812a-43738df0a7b8,pale_oak_fence_gate,64
7fee93dc-f117-4350-93e7-5100262d5b2a,spruce_fence,64
ea4ffb90-adb7-4956-89c1-90c8bac9bdf9,spruce_fence_gate,64
f4c6eca0-ea20-4920-985b-5b4634ad8e6f,birch_fence,64
0531b1ba-d05d-4bb4-9b60-94d41321b03c,birch_fence_gate,64
a670c653-07bc-4dbd-990c-d80062cccf54,jungle_fence,64
70a1900a-cb88-4f03-8196-20acea3e9985,jungle_fence_gate,64
4e403300-afcf-4595-9301-a1c6ee2e5aea,acacia_fence,64
bc3e6e9e-7d7e-4db2-a25b-165f8065b27f,acacia_fence_gate,64
ba4f6abb-8947-40e3-b321-08379b525d87,cherry_fence,64
b24ce36a-b7a8-44d9-b9e8-c5692489ee0f,cherry_fence_gate,64
e086e862-7c33-402d-8436-ddd8396b2ab3,mangrove_fence,64
5f404296-f0a2-4083-bcc2-04b12e0d963d,mangrove_fence_gate,64
8bef00ce-1faf-4c63-ab61-aaa6c883b5f7,crimson_fence,64
5ab3dff7-f32f-480d-ba78-e3bc733286cd,crimson_fence_gate,64
8b9a0cd4-4b3f-43f7-a18d-015685f1d810,warped_fence,64
fa38eaad-69d5-4d6b-a723-78cc5451eee0,warped_fence_gate,64
052cb797-d89c-42eb-a04b-831b98ca22ca,pumpkin,64
b03972b6-65bf-4066-a8a9-310b9ecb08b8,pumpkin_pie,64
2c4bc237-a2fe-4296-a247-c6b2018069d2,pumpkin_seeds,64
2361d32a-a444-413e-abbc-ef91438ba8c3,carved_pumpkin,64
c143992b-e53a-463d-822b-3e63b7d537e5,jack_o_lantern,64
04ebe40e-c11d-4713-a72d-d859e5b108df,netherrack,64
b2b680db-2e05-4b9b-b193-65fd9aa2eeac,soul_soil,64
16b116fa-fc68-4c4d-a9a6-2c718e56126e,basalt,64
ac6ed96a-8443-40c0-8c59-1a0d396a0fcc,smooth_basalt,64
8ea3a8fa-6d61-45f8-90a2-8721b00eca62,polished_basalt,64
074c5716-40a4-4583-a858-958afe32eab0,glowstone_dust,64
7e991d38-869f-4d02-8c4e-39440cd7532f,mushroom_stem,64
0e356f46-56f7-4bbe-ad78-0fbeb8d9befe,iron_bars,64
fe15eeea-957e-45bd-9c7d-4217ed89b7ae,copper_bars,64
02232f4b-6169-4356-a4bc-7357d0496009,waxed_copper_bars,64
53428475-fc71-454e-b433-6fc88e7570f3,iron_chain,64
12998108-f4c4-4fb9-a591-970d80dd9168,copper_chain,64
5151cef5-0ffb-420b-8ef7-c67bcd090bb5,waxed_copper_chain,64
1702d2e3-ce33-4a69-a56d-4a5d6bf2e172,green_stained_glass_pane,64
5d76c0b2-0f25-4170-ad9c-2a70710783ee,white_stained_glass_pane,64
9908f657-ac96-4e69-b36c-2b9f6071ac36,brown_stained_glass_pane,64
ab3de0c0-346e-4b43-94aa-b71898b0f6c3,black_stained_glass_pane,64
62a6f6ee-7213-45b0-ae7e-189558de76ed,orange_stained_glass_pane,64
8cc3c56b-223f-4110-a807-8240929c7866,purple_stained_glass_pane,64
ed35c340-02ce-4d45-9fd2-c0559f532edd,yellow_stained_glass_pane,64
8141d359-bdf7-4089-a53d-fd651f35cf85,magenta_stained_glass_pane,64
4163bb3b-58cc-4291-b51e-4e2a2f2316a0,light_blue_stained_glass_pane,64
efaec415-1dff-4679-9972-6e086685c571,light_gray_stained_glass_pane,64
13303518-73e5-4f0f-8a8e-c92507dd3267,melon,64
944311e7-f625-44fc-9a3e-3dc2d6da3fdb,melon_seeds,64
4bebb044-0bfc-4961-b3d8-2f80744e545c,vine,64
205707ac-29de-4ac7-84ae-18ff5fb94255,glow_lichen,64
544c3245-721b-4d96-96eb-db5be7c91cc1,resin_clump,64
25e4c8a8-9869-49d2-9fe6-920bc8d33710,resin_block,64
ed25038d-d7d0-46cd-9770-e55492187856,resin_brick_stairs,64
6fa5e87c-f285-4edf-9132-9d5606a4fa94,resin_brick_wall,64
01ff5de7-a483-4e37-a7a9-7045a9ceb59e,stone_brick_stairs,64
a0e47868-5dfa-4965-8c59-082bc48fb3fa,nether_brick_stairs,64
cf7f196d-178b-4202-9594-375281f5077c,end_stone_brick_stairs,64
0b81118e-c6d8-4f7b-9a6a-9065193b7d6a,prismarine_brick_stairs,64
57e15c3b-c302-433d-884d-fcbdb337d77c,red_nether_brick_stairs,64
c1a5b42f-bced-4614-bb59-53ab1d7816e4,mossy_stone_brick_stairs,64
ad036f77-822d-4858-8f7c-7a56f6607b16,polished_blackstone_brick_stairs,64
de974e39-0ca1-442f-802c-8630b005b445,mycelium,64
6d43f250-46c5-43b4-834f-f148a2d119df,lily_pad,64
9c96a131-a7e8-484a-a027-ca32020e85e7,nether_brick_fence,64
17e63bf8-e3fa-4998-9d27-ce676b8b0bd7,sculk,64
d41a443a-322d-40b0-b539-d55722faa09a,sculk_vein,64
b8417a5c-e510-4225-8397-6956c9e0129e,sculk_sensor,64
44e60c86-ba23-44e1-b924-ba5695017df0,sculk_catalyst,64
e0ddbd22-f6a0-47f0-ad75-235e8901c217,sculk_shrieker,64
7e540532-e53a-451c-9ab6-b8ba24498c09,calibrated_sculk_sensor,64
25c71cca-ba1c-421d-80de-5999c7be3a10,enchanting_table,64
9bae2573-b725-49ee-a045-6f3ba3dd02d3,end_stone_brick_wall,64
c95f79f8-a99f-420a-bae1-2df1f23b19cb,dragon_egg,64
deb492d4-1b09-49e6-9072-3a253fad3112,emerald_block,64
972c41e1-63a6-40c1-8226-9491d58e7875,beacon,64
56241517-67f8-472e-a80a-71665084e27a,brick_wall,64
c0cbf5b0-380c-4ee8-9ecb-2c6da6a593c9,stone_brick_wall,64
52255647-5bac-471e-a98f-76a7feeb2604,nether_brick_wall,64
f8448fe9-635f-4a9b-a36e-de50a3ba8fdc,red_nether_brick_wall,64
ec1c7a5a-61a1-4321-8735-a0d583ba841c,mossy_stone_brick_wall,64
7aa6f3f5-9bae-4709-8bd2-ff31211cb47d,polished_blackstone_brick_wall,64
78c21f34-b1b6-42ea-9b08-ee25c1dde2ab,prismarine_wall,64
51454855-1c66-4a63-a559-9bde8d9564a8,blackstone_wall,64
948df7af-2490-43e6-8b12-4f7fc965012e,polished_blackstone_wall,64
e2444042-9ec5-4fb7-804e-24309262f920,anvil,64
0c4caa91-c958-4e47-8c0b-f213b021c9cd,chipped_anvil,64
5ad3abe0-1ff5-482c-88c6-2a0eb76e4ef5,damaged_anvil,64
5320f177-e12f-45fd-a825-4391ce4aa943,chiseled_quartz_block,64
2ca3e40c-d1c8-41d9-841f-0c02b1de8702,quartz_block,64
61238a31-bf33-41c8-b3ed-86ca402e6076,quartz_pillar,64
587e4c0c-a575-40c0-8f32-f395cff18c8e,white_terracotta,64
27e76f5a-dcf7-4a14-a927-5dc0e4abbd41,orange_terracotta,64
496b1230-e83a-4e48-9ca4-bae0a5eaab58,magenta_terracotta,64
06ee682d-a5a5-4219-97a4-b13e2494a221,light_blue_terracotta,64
1ab53a6f-12b6-47e1-9a28-730054e5ba6f,yellow_terracotta,64
250aff81-3ceb-4f46-96a2-8c4a050e9866,lime_terracotta,64
6bcb0b15-ddb9-4bf4-885d-b9bb5ce5c1f6,pink_terracotta,64
4991f184-6c5d-4089-a07c-ba0360a4f2a5,gray_terracotta,64
36b9c1c5-c6fa-46bb-b53b-05dab24fdf19,light_gray_terracotta,64
b792d7eb-7ee2-4286-b2ab-fd554433a663,cyan_terracotta,64
0a08f204-087b-4ddb-9f3e-59ec990dee1e,purple_terracotta,64
87def827-31b2-4937-871f-989e7586b866,blue_terracotta,64
f3a27aba-0401-4b96-a9d3-634a636af5e7,brown_terracotta,64
549afd80-75cf-49c4-b73e-b548c2874c37,green_terracotta,64
02e8ffed-10fa-4a6f-8d10-22ed4eec17e8,red_terracotta,64
8eb9a579-92f5-4f0c-99f4-b04249f2f67f,black_terracotta,64
2cf93f6c-6c68-4d6d-8c1c-154504ba44c9,barrier,64
019d3742-01b9-4a58-9c08-917ddaa44dac,shroomlight,64
d7b745a9-f191-4d3a-9897-df1e2087ef59,lightning_rod,64
1a03b1c9-977b-46ed-97bd-c7f9aa5c04f7,light_gray_dye,64
9e9d4d98-e372-4eb4-a703-9a480d96dd01,light_gray_bed,1
d884b87d-c7a8-4e30-bb14-7cb4a30d3348,light_blue_dye,64
fc7c6143-95cb-451c-9787-413eb12f3c2e,light_blue_bed,1
7cf0c314-09e4-4a50-9b4a-78ccd07c16ab,ochre_froglight,64
124cb7b7-8333-4ab8-8386-191bc4ea97e8,light_blue_banner,16
28783b38-7962-4bb5-8006-ed5ef64ee050,light_gray_banner,16
2d4d75a4-dc23-4bc2-a249-e79402a164e0,light_gray_candle,64
62b7e84e-ab08-4d46-a39f-f0631da3ea27,light_gray_carpet,64
8a593cd4-8248-46eb-afe4-fdaaa5fe7654,light_gray_bundle,1
8c4627e5-7903-433b-a5d7-660fc053b73d,daylight_detector,64
a60c3ff5-858c-46d2-a922-594d5b840429,light_blue_candle,64
bf70a8cf-d25e-47b8-818c-ec088be47908,light_blue_carpet,64
ce1ff246-4bf0-41e7-b453-b49690547dbd,verdant_froglight,64
f49ee663-68c8-49b4-a079-73c83f0ae252,light_blue_bundle,1
d25694c0-c659-4551-8960-123d94d9d939,light_blue_harness,1
f10981d5-fce5-481b-9251-d2e7b7899927,light_gray_harness,1
31c702dd-0fd8-41c0-92dd-e61b90b4c7f3,light_blue_concrete,64
c06cf78c-3112-4a29-82e7-366bcef0c893,light_gray_concrete,64
d989ab4b-00e7-4a3c-bb57-28197896bd02,waxed_lightning_rod,64
65a7ebda-8fa0-4248-bdc6-828e866be7e5,hay_block,64
7b0b7cbc-0a29-4761-a7c8-942238f7b4a2,white_carpet,64
cba43e0e-b13a-4618-97b2-82cab310b37e,orange_carpet,64
14cbae0f-081d-4616-8550-5ab5158af01e,magenta_carpet,64
62fe4e88-8544-4cae-b59d-b65c9cf8e55d,yellow_carpet,64
58e429d0-9c5b-453e-ac73-f3d53841976b,lime_carpet,64
1bc6e206-db76-46d5-89fb-1bb3a8b3045b,pink_carpet,64
6f05dae6-4d88-4f34-820f-d0d52fa255ec,gray_carpet,64
e6b52b9c-0dc5-42d5-986a-7a32d646e644,cyan_carpet,64
7b1036b9-8ec8-4d3c-83d6-c358a13b011f,purple_carpet,64
160dbe8b-6f2d-499b-9ab7-90dc6a7f87a9,blue_carpet,64
c883143b-e1fe-48de-bd2c-55b2322f7139,brown_carpet,64
8f06500a-9464-4370-bc4c-dc2e0af66d64,green_carpet,64
2da37209-1aaf-4756-8b05-111eb7b81b81,red_carpet,64
85844986-cb7d-4ae7-b4f5-149f4cab1257,black_carpet,64
6728e142-44a8-49e9-97ea-06d28e671e74,terracotta,64
14e7a1f4-20dc-448e-8e3b-c2f45d87d7b9,red_glazed_terracotta,64
20eb08c3-3bf0-4578-b21b-be98ff4849b1,pink_glazed_terracotta,64
75fcc2b1-bc42-4918-8d32-a1540ca972dc,lime_glazed_terracotta,64
ab117b7c-776f-479a-8311-ab2d920ea678,gray_glazed_terracotta,64
c2adcd75-4b39-470b-a521-c9c792ae049c,cyan_glazed_terracotta,64
f0e4ad39-60d5-407d-ac5e-8cdebbfd5cf8,blue_glazed_terracotta,64
1608b087-449d-4ce1-920d-3711d48c33be,green_glazed_terracotta,64
